# id           ra             dec              redshift   g_prime_delve           g_prime_err_delve       r_prime_delve           r_prime_err_delve       i_prime_delve          i_prime_err_delve       z_prime_delve         z_prime_err_delve       vista.vircam.Y_vhs    vista.vircam.Y_err_vhs   vista.vircam.J_vhs    vista.vircam.J_err_vhs   vista.vircam.H_vhs    vista.vircam.H_err_vhs   vista.vircam.Ks_vhs   vista.vircam.Ks_err_vhs   WISE1                 WISE1_err               WISE2                 WISE2_err             
  J0120-0934   20.00410721    -9.571986284     -1.0       0.0022889926597572546   9.738206797059923E-5    0.01166963305187936     5.368559894448309E-4    0.09929349555845757    0.005114863661211333    0.259646456512304     0.014134800863950664    0.3784035481783645    0.004233344791648663     0.5520047311268559    0.005650387694805081     ""                    ""                       0.5226811043126178    0.015065224178702263      0.29593750834465027   0.009915471076965332    0.19426731765270233   0.012632250785827637  
  J0120-0946   20.04992327    -9.767219029     -1.0       0.0033185594333983233   1.43647727739588E-4     0.017881008103526736    8.405208007748917E-4    0.14424394778514638    0.0075888404264563      0.3486910497593698    0.019318885035775335    0.48487478495964603   0.004307724070813979     0.6760325389433597    0.005660332800791368     ""                    ""                       0.6093729892470691    0.01490345845636909       0.4164854884147644    0.011723518371582031    0.241434708237648     0.013610541820526123  
  J0120-0910   20.15162304    -9.1829824       -1.0       0.009554553575465327    4.352064008716957E-4    0.04578251011189966     0.002260515404920574    0.34516376693219614    0.0191117733122117      0.8447309372799297    0.04943189938804349     1.236777569001908     0.005459082037239105     1.7073525203975641    0.006778265415251505     ""                    ""                       1.5762939184740752    0.014721965973909734      0.9212974309921265    0.021799743175506592    0.6031152606010437    0.018594443798065186  
  J0121-0920   20.41994051    -9.340270063     -1.0       0.0020073393583905016   8.488475201384E-5       0.011573960610456202    5.322358075746086E-4    0.083562610711487      0.004263404908398341    0.20115165030657822   0.010787699887609192    0.28991454203828093   0.004081257405261662     0.4048964788710288    0.005398671543526634     ""                    ""                       0.4026588047085609    0.014487345662592188      0.23550507426261902   0.008100003004074097    0.14900460839271545   0.010711804032325745  
  J0121-0049   20.43609581    -0.8210934062    -1.0       0.0013602915491485303   5.651341436878105E-5    0.007196816011890915    3.2328234500276186E-4   0.06202231894659105    0.0031130125381000698   0.17072408744333412   0.009069286869425208    ""                    ""                       0.382158919173408     0.0068735788574441625    0.3889960577278864    0.008351872358622392     0.3695030265554595    0.011039642837428143      0.19588440656661987   0.007606059312820435    0.13702501356601715   0.011132478713989258  
  J0122+0058   20.61140458    0.9741242815     -1.0       4.7326370573200774E-4   1.8768063329960424E-5   0.003599150439999529    1.5638993071777005E-4   0.04957067126767119    0.0024580297061748274   0.1794915467227209    0.009562651125257338    ""                    ""                       0.5150023372299926    0.004303581192764305     0.5796245877259673    0.006717229783719025     0.5824013862130872    0.010490978468403522      0.35710853338241577   0.010691314935684204    0.23966223001480103   0.012884750962257385  
  J0123+0021   20.85592956    0.3626649599     -1.0       0.0026091893669282482   1.1167972128462225E-4   0.013578231223634576    6.294217137445303E-4    0.09037660021042185    0.00463116416252847     0.20540490017997062   0.01102923495535979     ""                    ""                       0.37330688516251037   0.004187205736513988     0.3934895471174312    0.006559906483124545     0.35588001483502696   0.010294126638828782      0.1923089474439621    0.007126569747924805    0.11846768110990524   0.010722041130065918  
  J0123-0844   20.92777082    -8.740859086     -1.0       0.0013275619611377027   5.5093144207634314E-5   0.008049512886832885    3.635708560429593E-4    0.0874941869959315     0.004475391713975693    0.2675208280370671    0.014589227922312875    0.3087015428253838    0.004597635695222313     0.6202574652130661    0.005590320164372886     ""                    ""                       0.7366751157336343    0.014877904114618978      0.43853047490119934   0.012735992670059204    0.3130403161048889    0.013813585042953491  
  J0126+0046   21.54114126    0.770086929      -1.0       0.0032245357777289196   1.3938954244802982E-4   0.017093618223318507    8.016662458300537E-4    0.12701575673500004    0.006634253631464068    0.32469380307304585   0.017912528656450377    ""                    ""                       0.6773457341347722    0.006241467361065345     0.7419680423797049    0.008838365463487152     0.6837711926890032    0.011598600738454645      0.3876148760318756    0.010564088821411133    0.27189400792121887   0.012476593255996704  
  J0126-0009   21.56253712    -0.1543835856    -1.0       0.0028287853879701143   1.2153531676700313E-4   0.014558988399758622    6.772617464329694E-4    0.09334700750403983    0.004791996628261949    0.22736478467885265   0.012281079832303754    ""                    ""                       0.45549876101228826   0.004965145905949764     0.5259644607424905    0.006821224616521904     0.47153333439001505   0.009908462642209348      0.2902686297893524    0.008690237998962402    0.17619755864143372   0.010849133133888245  
  J0130-0048   22.62242931    -0.811014377     -1.0       0.004488524499346321    1.970879108099061E-4    0.021349533997879228    0.001012725479692781    0.14577397621135785    0.007673961213383401    0.3464272130406434    0.019185943786908133    ""                    ""                       0.6709998143347733    0.0045571376596041935    0.6733381167801517    0.006117280791798407     0.6014251705173244    0.008920742973123064      0.3385320007801056    0.010436832904815674    0.22552776336669922   0.010942786931991577  
  J0130+0035   22.72172337    0.5944710489     -1.0       0.005665298533556741    2.51551100799486E-4     0.028103111081334623    0.0013522228299745337   0.21255454705003618    0.011435942350352557    0.5018209635597306    0.028425245809045208    ""                    ""                       0.9753983127254454    0.0053959323981492835    0.9900401333713184    0.007424657156665071     0.875817462238506     0.009141402856515213      0.5035002827644348    0.013269960880279541    0.34994494915008545   0.013898611068725586  
  J0131-0041   22.88934435    -0.6838623626    -1.0       3.4391126372800327E-4   1.3453454570414264E-5   0.002563308041649447    1.0962551716192908E-4   0.033675806080210514   0.0016358179733153774   0.12657851608095325   0.00661012341269808     ""                    ""                       0.3697692564636991    0.004081180057982581     0.40015292886401266   0.005886680829959412     0.3994577026731043    0.008793875820322039      0.2713938355445862    0.008609145879745483    0.2238720804452896    0.011254072189331055  
  J0135-0027   23.78680634    -0.4584824174    -1.0       0.004060998228117305    1.7746878183605907E-4   0.02064695446579709     9.777135836291362E-4    0.14283965744293056    0.007510762691721129    0.3285721881597099    0.01813938730502218     ""                    ""                       0.5146206393302042    0.014835659522975164     0.7825873075776133    0.02435759329652376      0.5851941823780803    0.02204740914303005       0.34324148297309875   0.009968936443328857    0.22740507125854492   0.01301698386669159   
  J0135+0011   23.82609986    0.1931565562     -1.0       0.0034971124716110373   1.5175031467039085E-4   0.017736993219411364    8.334072823710376E-4    0.15636458624382       0.00826460340127036     0.4119920160807939    0.023057332472892877    ""                    ""                       0.8896180786954383    0.005160108265074292     0.8937400091721234    0.006664886433729644     0.8386670875434206    0.009907052692225804      0.48573562502861023   0.013672739267349243    0.3419790267944336    0.014488130807876587  
  J0136-0048   24.00525824    -0.8063399754    -1.0       0.004551443961925358    1.9998335962789163E-4   0.023076503173559335    0.0010990472866808758   0.17549793067731048    0.009337735096028532    0.4265755898771207    0.023924065318354948    ""                    ""                       0.8516336243565578    0.004967078365836319     0.8901434489930807    0.0062172628093866145    0.7815291837142264    0.009844287702349908      0.46046802401542664   0.012961059808731079    0.2940357029438019    0.01452416181564331   
  J0137-0011   24.35597429    -0.1907953406    -1.0       0.003254258141201732    1.4073497200389924E-4   0.01681526051003489     7.8795303203728E-4      0.12435865033593434    0.006487691680260366    0.2937460260794515    0.016108594003830468    ""                    ""                       0.5799225548051041    0.005223080330162833     0.6183477715744731    0.006618024216049623     0.5543734207527651    0.01096945946324579       0.3467368483543396    0.010070055723190308    0.24210283160209656   0.01238223910331726   
  J0138+0113   24.49547299    1.226088707      -1.0       7.65834276154108E-4     3.10130772567484E-5     0.0041615584617581665   1.8207463090599493E-4   0.034267214255104005   0.0016660753819600568   0.09076842506300664   0.004652361974043312    ""                    ""                       0.20736793360337824   0.0033526046146327426    0.23251340706151466   0.005734216940120995     0.21717528494409472   0.010068274376786812      0.11641274392604828   0.0062585994601249695   0.09162194281816483   0.010712437331676483  
  J0139+0008   24.8852512     0.1412217759     -1.0       0.0026708555477648406   1.1444340450229937E-4   0.013037946661487677    6.031443338023485E-4    0.08395821564613008    0.004284709666836528    0.1926039546267226    0.010303244377100756    ""                    ""                       0.37523453312138805   0.004114156707510641     0.3891763136197276    0.006161474621939389     0.3437700204650939    0.0127599551134005        0.19444657862186432   0.007894471287727356    0.12705744802951813   0.011179670691490173  
  J0139-0106   24.99093759    -1.102015647     -1.0       0.0034803330044266842   1.5098799352471475E-4   0.01805382381836387     8.490609621226962E-4    0.14713947427910468    0.00774997407892597     0.3696875286798541    0.020554453766099323    ""                    ""                       0.7774262489094402    0.005807449635857886     0.7941972885207839    0.006129457389404291     0.7290504796079713    0.010216166016997708      0.4281544089317322    0.012051939964294434    0.3019948899745941    0.013591676950454712  
  J0140+0057   25.0403784     0.9516757376     -1.0       0.005934148360833296    2.640787707348458E-4    0.03179827786148885     0.0015399577175027289   0.28540790652030945    0.015624561439563478    0.7383182438919116    0.04283848314490091     ""                    ""                       1.5598900935806148    0.005041876448335758     1.6568530821259002    0.006401455653057386     1.5073065972756172    0.01144435533216015       0.8709638118743896    0.020607829093933105    0.5921066403388977    0.01983809471130371   
