ra_decals,dec_decals,ls_id,mag_g,snr_g,mag_r,snr_r,mag_i,snr_i,mag_z,snr_z,query_name
70.11503034018365,-9.810292050788457,10995404344659308,26.65705,1.1523874,21.688684,41.276993,20.261364,127.70426,20.291162,95.148155,J044027.61-094837.0
71.4822137244771,-9.962799707376467,10995402860927439,,-1.774445,23.394556,16.158863,21.256598,57.492508,20.7503,81.771324,J044555.73-095746.0
71.98085903154517,-1.606252883749847,10995453934966852,25.694147,2.3366077,22.502384,24.651735,21.714415,47.199547,21.10759,44.33097,J044755.41-013622.5
73.08327221694273,-7.549834553052802,10995417802082352,27.895369,0.32009786,23.204014,14.143165,21.509876,29.341063,21.15876,48.82209,J045219.99-073259.4
73.2159306248632,-7.905939536027862,10995414807349851,28.564884,0.17737785,24.198517,5.872729,21.762514,43.640854,21.34571,40.843304,J045251.82-075421.3
94.18535957630296,62.3901427898805,9907740191755976,25.879595,0.691298,23.348818,4.702112,-9999.0,-9999.0,21.587719,34.651554,J061644.49+622324.5
107.27823693754434,57.48898646062384,9907739243646885,28.78967,0.086608,23.103813,9.219446,-9999.0,-9999.0,21.301163,39.088562,J070906.78+572920.3
108.476375833028,34.497782528582505,9907733227768672,24.827387,4.418638,22.168293,27.095974,-9999.0,-9999.0,20.76273,50.75354,J071354.33+342952.0
109.07573114241124,38.10860820177861,9907734296531647,25.431932,2.17405,22.714418,13.510426,-9999.0,-9999.0,20.989532,45.25021,J071618.18+380630.9
109.88265759275016,38.225795656136754,9907734371238610,,-0.809253,22.942085,11.525244,-9999.0,-9999.0,20.504482,66.60934,J071931.84+381332.8
113.47727722529706,45.13151633388781,9907736349380232,26.206722,0.83814,22.76122,16.26573,-9999.0,-9999.0,20.91954,48.55786,J073354.55+450753.4
114.1074171860325,27.81352884048664,10995624528841496,26.9955,0.67684835,23.464466,10.633235,21.728334,31.092365,21.401306,33.962307,J073625.78+274848.7
114.7001833454555,26.25911977944073,10995616440125361,28.134668,0.28500733,23.296547,12.052567,21.432045,45.37584,20.973593,48.83543,J073848.04+261532.8
115.5648273927223,21.83968540653295,10995591569999094,27.138735,0.60861444,22.535683,20.649452,20.395405,72.85004,20.391848,83.743675,J074215.56+215022.8
116.3136160715251,19.33349116302523,10995577403736473,25.11855,4.0688477,21.762182,44.91637,20.052864,133.65843,19.986572,96.81951,J074515.27+192000.5
119.5102117330665,25.06751780448003,10995609636963509,,-0.42302164,22.716288,16.589275,20.501476,107.44392,20.27134,73.753174,J075802.45+250403.0
119.52059780823124,38.87226034105269,9907734521384843,26.548817,0.678699,23.199957,9.096955,-9999.0,-9999.0,20.876343,48.224724,J075804.94+385220.1
120.33394397662364,46.7111612198388,9907736745610289,,-0.271334,23.0175,8.965474,-9999.0,-9999.0,21.03704,39.787003,J080120.15+464240.1
120.4318534990262,26.75992726457061,10995619170619770,26.595772,0.98368466,23.083498,12.95687,21.183687,57.615692,21.011246,28.332037,J080143.64+264535.7
120.72461701904577,33.30915278453214,9907732837566218,,-0.155806,23.568602,5.449857,-9999.0,-9999.0,20.806602,38.416344,J080253.91+331832.9
121.0101513450676,17.13782548019414,10995565927073447,27.078619,0.68705404,22.65234,23.297663,20.640224,105.06358,20.520412,71.31378,J080402.44+170816.1
122.72361758150087,74.91361712950317,9907741917446797,25.639044,1.262045,21.919836,23.408978,-9999.0,-9999.0,20.070934,73.53468,J081053.67+745449.0
123.1020351779961,6.864086372782472,10995503912194837,,-1.4852444,23.858799,5.9296293,21.311647,72.32158,20.803204,53.454723,J081224.49+065150.7
123.7058727461514,44.66076357376153,9907736217258397,26.623451,0.680273,23.384544,8.096274,-9999.0,-9999.0,21.055721,33.87966,J081449.41+443938.7
124.21487397085778,73.31737439163864,9907741734866824,,-0.485554,22.97426,7.130201,-9999.0,-9999.0,21.297173,33.138325,J081651.57+731902.5
124.63864447123564,35.73886906823061,9907733618298500,,-0.82876,23.46485,8.74044,-9999.0,-9999.0,21.002556,50.64625,J081833.27+354419.9
124.901765825726,2.052769363384799,10995475296555065,26.488518,0.73220176,22.799814,17.009153,21.121672,49.174465,21.101767,34.54581,J081936.42+020309.9
125.42793163790992,34.820110553053965,9907733309358891,,-0.885836,22.641922,18.37136,-9999.0,-9999.0,20.65397,74.91458,J082142.70+344912.4
125.53268117160232,73.27773415290363,9907741734995604,23.625954,7.687642,20.786783,53.720417,-9999.0,-9999.0,19.587143,140.11665,J082207.84+731639.8
125.6297119511409,-2.366584356306497,10995449630559181,24.750046,4.2953153,21.709518,44.458427,inf,0.0,20.332878,60.03676,J082231.13-022159.7
125.83334733820828,37.41311402821975,9907734150252982,26.348507,0.756638,22.187756,17.847727,-9999.0,-9999.0,20.613497,95.506065,J082320.00+372447.2
126.1265134055453,28.38133053031344,10995628576343384,26.921453,0.5917809,23.042532,10.812232,21.591314,36.25938,21.021612,30.025482,J082430.36+282252.8
127.4959954677094,5.943477807509152,10995499424289455,24.195652,5.857573,21.511171,43.58984,20.80602,60.680588,20.303864,42.465153,J082959.04+055636.5
127.9732342251533,-0.7715288844858041,10995458699696390,25.356794,3.786789,21.938011,53.205128,20.341068,75.53385,20.115295,106.77114,J083153.58-004617.5
129.771763252945,30.22947763245515,10995637819540371,27.24971,0.5074782,22.53021,25.889933,inf,0.0,21.281393,28.684801,J083905.22+301346.1
131.627543014421,-1.722842697408669,10995452675625654,25.976006,1.8301831,21.624203,112.25397,19.907978,91.520164,19.981905,120.11552,J084630.61-014322.2
132.63523280611437,37.69261305475703,9907734226669303,25.767359,1.568609,22.628632,12.708569,-9999.0,-9999.0,21.03034,64.51214,J085032.46+374133.4
132.8174936761496,30.16019398839524,10995637830028262,,-0.021109525,27.072443,0.3336835,22.53516,9.069555,21.21836,30.434093,J085116.20+300936.6
133.9519541041835,7.610658764349454,10995508457767388,28.460188,0.23318869,27.04539,0.5366742,24.541626,2.7832673,21.028425,36.779457,J085548.47+073638.3
134.0275018538613,-6.589431063935879,10995424056837092,24.567621,4.6921444,22.03002,29.236132,20.367472,151.95601,20.403728,79.430855,J085606.60-063521.9
134.2392738620832,6.846563319736507,10995503958331919,25.612476,1.9501284,23.091932,12.019802,21.693275,31.887564,21.435743,13.052526,J085657.43+065047.6
134.5916801962998,5.881834994601783,10995499454693997,26.050228,1.498151,22.720976,18.466526,21.34793,24.14044,21.215984,28.461788,J085822.00+055254.6
134.7779237616298,5.221036015913255,10995494942673577,26.290916,1.3106306,28.295475,0.14128172,22.991175,7.9087586,21.465792,31.228134,J085906.70+051315.7
135.1205582285085,52.94729731533124,9907738274564001,26.23513,0.783651,22.870071,9.52507,-9999.0,-9999.0,20.97494,32.310097,J090028.93+525650.2
135.1374822938684,-6.872086768889083,10995422559473458,,-0.19990462,23.32429,9.904491,21.385248,63.03687,21.440472,25.998787,J090032.99-065219.5
135.4871962185967,-3.3158197625476,10995443633752378,26.865301,2.0200145,23.187954,13.671131,21.534918,46.318,21.35318,34.815872,J090156.93-031856.9
136.9359604063652,11.6424435117506,10995533800800990,,-1.8728067,,-0.11061196,23.166613,12.727341,20.778772,44.295395,J090744.63+113832.8
137.4631453222114,-3.53191967197339,10995442134287618,25.947777,5.12182,22.973614,26.584295,21.1406,50.897,21.00919,46.169125,J090951.16-033154.9
138.4001703052266,9.368276686827617,10995518943530900,25.675888,2.31187,22.48103,27.894474,21.18099,83.22169,21.019995,40.410152,J091336.04+092205.8
138.7377495259879,10.47415485034498,10995526390516141,,-0.06897891,26.386545,0.8014671,25.356686,1.3407234,21.270239,47.32149,J091457.06+102826.9
138.9250879246746,1.307528202531323,10995470825431643,,-1.388018,23.18573,35.525043,21.250048,28.329964,20.685127,53.440815,J091542.02+011827.1
139.1984603029138,1.683120711657922,10995473846380527,,-1.0056931,22.686455,50.00754,21.018673,36.633892,21.050182,29.287012,J091647.63+014059.2
139.9416107897265,1.506189467445728,10995472339575997,28.253925,0.56022817,23.2574,20.453781,21.343662,49.003857,21.438192,17.115469,J091945.99+013022.2
140.45262637094137,54.61675582298616,9907738611878463,25.70854,1.483804,23.224236,8.127207,-9999.0,-9999.0,21.173597,28.93442,J092148.63+543700.3
140.6220219353833,11.1940610106443,10995530853254999,24.694408,6.681034,21.672121,53.23936,20.542414,39.85095,20.350254,75.460396,J092229.29+111138.6
141.55230720906394,56.90441875291692,9907739145866531,25.462343,1.711634,22.139414,20.417877,-9999.0,-9999.0,20.96551,48.623096,J092612.55+565415.9
142.1960016257102,-2.449143161241764,10995448189819846,,-0.155841,21.858103,66.08969,20.076548,83.76004,19.801722,113.35821,J092847.04-022656.9
143.8589739853053,3.069793239243236,10995481416043745,25.632725,2.9041233,22.917553,24.02916,21.038305,62.36996,21.108236,49.842228,J093526.15+030411.2
144.0652345546293,3.234764523548475,10995482925992442,27.8734,0.33345795,22.757473,24.741209,21.2022,51.052914,21.054367,46.727562,J093615.66+031405.1
144.3351505378528,0.6740332768900522,10995467828595855,,-0.88054967,22.450956,76.017494,20.797255,51.495743,20.5359,97.06644,J093720.44+004026.5
144.4167810835346,-6.791001659485139,10995422598270234,26.252861,1.1275989,23.1223,13.116386,21.21547,36.630802,21.103975,35.492195,J093740.03-064727.5
144.4330093442387,53.23460634116357,9907738332956205,27.344774,0.238416,22.601126,13.466995,-9999.0,-9999.0,21.384691,29.485981,J093743.92+531404.5
144.677217416363,-6.040582469429159,10995427105050906,26.199507,3.768638,22.560488,32.038853,21.296907,43.954556,21.211895,33.05329,J093842.53-060226.1
144.6905783958751,-3.39082909721634,10995442163656039,26.26759,1.419504,22.538387,31.082022,inf,0.0,20.562683,68.38215,J093845.74-032326.9
145.1318379972834,3.297794208505866,10995482930189712,26.550785,1.0595179,22.493668,24.26317,21.039715,50.51735,20.906721,57.90939,J094031.64+031752.0
145.7168802020861,-5.94911095074614,10995427109246029,27.65778,1.1249322,23.231525,19.71288,21.156275,46.416027,21.322115,39.18897,J094252.05-055656.7
146.70603424195045,43.33123930663033,9907735812770574,25.292524,1.703223,23.131197,8.249537,-9999.0,-9999.0,21.17479,30.315039,J094649.45+431952.4
147.9890711117175,7.156730485238288,10995507015981329,25.611912,2.5418217,22.088594,66.42317,20.666388,42.264427,20.564825,64.29685,J095157.38+070924.2
148.02908172219426,43.52359325789478,9907735881846078,27.069876,0.348055,21.899818,21.943363,-9999.0,-9999.0,20.051504,100.79155,J095206.98+433124.9
148.2419189980274,16.28708001215431,10995560245891784,26.519506,1.1065302,23.453043,9.345381,21.645258,36.751293,21.30285,31.259367,J095258.06+161713.4
148.2949475483378,5.925742863693391,10995499511329094,27.630192,1.7778808,22.848598,13.065758,20.69791,347.4401,20.47448,61.010876,J095310.79+055532.6
149.0455834300764,2.440671442985381,10995478418165068,25.738028,6.2497807,22.664215,55.581768,22.14034,83.54054,21.745075,57.164562,J095610.94+022626.3
150.1653333499183,4.631006328350773,10995491995143033,25.238848,18.899,22.064518,104.30717,21.097399,245.4664,20.95097,43.73502,J100039.68+043751.6
150.8649596228958,15.63633736433712,10995557349723725,28.704966,0.12927562,23.139406,12.156352,21.790241,36.48361,21.298683,27.879599,J100327.59+153810.8
151.6915006327885,-2.948224618051888,10995445209769848,25.031502,8.182052,22.130234,83.8701,inf,0.0,20.610363,52.44618,J100645.96-025653.6
151.8340762621774,-0.271209903882815,10995461820258867,,-0.99464893,22.299204,161.6583,20.745949,219.7485,20.576649,204.04988,J100720.18-001616.3
152.1179217411876,-2.208295486256017,10995449741710782,24.3598,11.27091,21.12603,78.45347,inf,0.0,19.367966,148.02599,J100828.30-021229.8
152.1850037876441,10.80436497481756,10995527931923186,27.245716,0.48819667,22.443062,23.935991,20.7537,74.03046,20.63705,59.88796,J100844.40+104815.7
153.240458646034,-4.688196886762542,10995434664235215,24.299858,23.293665,21.595863,124.55722,inf,0.0,19.972544,141.88531,J101257.71-044117.5
153.7634548873864,-4.764526549416898,10995434666333408,26.022501,5.477836,21.410892,104.03706,inf,0.0,19.97468,104.25569,J101503.23-044552.2
155.5192767503631,6.528590835476732,10995502545899607,,-1.3283205,25.782608,1.0524862,23.60145,9.74415,21.381783,17.575418,J102204.62+063142.9
156.75745445307518,37.72783297252789,9907734231712604,,-0.906904,22.989223,8.663123,-9999.0,-9999.0,21.37272,28.572876,J102701.79+374340.2
157.05594124011256,38.15535256362174,9907734380939899,28.382439,0.146695,23.08918,8.416826,-9999.0,-9999.0,20.573517,59.5369,J102813.43+380919.2
157.1187734220295,11.31900538037834,10995530921411350,28.520288,0.15868844,22.56567,25.031538,20.701323,68.29734,20.85027,43.6968,J102828.51+111908.4
157.6297445717346,-2.512360156066618,10995448254830194,27.471811,1.2377068,23.13931,17.99288,21.164316,40.441586,21.023201,34.209366,J103031.14-023044.4
157.9516832743969,9.214849239380618,10995519024272121,,-0.49848476,,-1.9918795,22.692865,13.386652,21.018847,38.446213,J103148.40+091253.4
157.952082149427,4.614961560446074,10995490522923423,25.992832,1.4694086,22.546963,25.179024,20.780884,106.5769,20.69845,46.853645,J103148.50+043653.8
159.1966527986925,8.292875999762515,10995513054727754,,-0.72655797,22.651852,15.14692,20.877329,84.67736,20.86592,40.959667,J103647.20+081734.3
160.0560804328136,4.99776361404907,10995493542824869,,-2.2449572,22.495363,27.69888,20.504276,141.00664,20.14654,92.47117,J104013.46+045951.9
160.4516207299574,6.789317956135714,10995504068429233,25.557364,2.413838,22.484547,32.770462,21.201109,93.97251,20.98408,35.9239,J104148.39+064721.5
160.4553732607101,15.3526061061017,10995554473478405,,-0.439819,24.298958,3.5847824,21.496742,46.656197,21.034176,33.56685,J104149.29+152109.3
160.7448079139056,0.2788449520431505,10995464876861729,,-1.4799498,22.321596,47.189495,21.08312,55.326427,20.43387,88.3849,J104258.75+001643.8
162.4415717948091,10.39637824206262,10995526488036941,,-0.872265,22.323631,37.365475,20.67513,107.74847,20.501823,71.31221,J104945.98+102346.9
163.4832573171147,-4.884876680820725,10995433201468074,26.954975,0.69850695,22.077612,43.687157,20.403353,83.928856,20.211502,79.04126,J105355.98-045305.5
164.1633733588314,5.617369026371051,10995496570065729,25.55512,1.8663591,23.23049,10.241203,21.028803,60.500515,20.729628,44.5977,J105639.21+053702.5
164.3789461152036,-5.059789006254126,10995433204618167,,-2.1696584,23.14043,16.652592,21.09221,49.913826,21.178139,42.867348,J105730.95-050335.2
164.7008529946432,-6.726480312877931,10995422683202464,,-0.13700554,22.617449,25.677809,20.732073,50.02411,20.638329,47.96296,J105848.20-064335.3
164.9210897067748,-3.891154431557274,10995439232881601,26.82317,0.94782877,22.697779,26.077888,20.88397,69.43837,20.947985,49.761284,J105941.06-035328.1
165.1122383982261,48.82475470927992,9907737263081672,,-1.519614,22.972998,8.408769,-9999.0,-9999.0,20.758142,59.99943,J110026.94+484929.1
166.471547551945,0.9928294530959184,10995469430821956,29.921242,0.052543145,23.314777,12.466033,21.447174,63.245285,21.306559,35.396854,J110553.17+005934.1
167.0228453635916,4.579606535136501,10995490560673044,,-0.11288925,22.817263,15.786737,20.884808,87.62234,20.558285,57.648026,J110805.48+043446.5
167.0525668535225,15.35646117256145,10995554499696178,,-0.08004729,23.482895,10.66378,21.272,39.846535,21.2346,39.366486,J110812.62+152123.2
167.7988439459582,5.607157404568394,10995496585791433,,-0.6718975,23.328194,12.872022,20.670988,94.6164,20.600084,66.26093,J111111.72+053625.7
167.9316412789625,-1.628862632168912,10995452827668948,25.7871,1.6498908,23.188576,12.500159,21.722277,35.656384,21.010391,42.1425,J111143.59-013743.8
168.75737712287184,51.61780093536125,9907737931746793,25.44746,1.948614,21.834034,29.54309,-9999.0,-9999.0,20.138689,82.62638,J111501.77+513704.0
168.9409704380404,-0.4067334385662462,10995460381610231,28.53517,0.14217412,23.343067,9.114752,21.529604,34.974655,21.297865,31.438892,J111545.83-002424.2
169.1702202624317,38.06952078963701,9907734308981347,27.115198,0.328307,22.74163,12.563248,-9999.0,-9999.0,20.892088,39.053482,J111640.85+380410.2
169.6629405447446,3.723879318209963,10995486048655214,26.374899,1.4570096,22.440382,36.32232,21.3155,88.77302,21.223858,73.5297,J111839.10+034326.0
171.52576042994394,37.5608135363787,9907734159818891,25.362955,1.814434,22.840132,11.143179,-9999.0,-9999.0,21.357738,31.370827,J112606.18+373338.9
172.2445732859921,-5.846064687403796,10995428724048925,26.749247,0.6134264,23.162226,10.537312,20.847878,54.54667,20.574305,63.760307,J112858.70-055045.8
172.2647583803878,2.618593215818523,10995478515679579,25.544815,1.7769196,23.414555,13.486906,21.348797,39.34923,21.335182,27.604374,J112903.54+023706.9
172.3018329873705,-0.171760425854513,10995461906236541,,-0.27848062,23.094566,11.328702,21.560095,35.815025,21.378815,21.46932,J112912.44-001018.3
173.3078519043833,39.8938224524476,9907734898149824,26.751451,0.69907,22.720797,10.148652,-9999.0,-9999.0,20.856627,58.25399,J113313.88+395337.7
175.2129298049681,31.4877710457179,10995644476951249,,-0.8340376,22.965597,16.234379,inf,0.0,21.281797,33.032024,J114051.10+312915.9
175.4841929285589,7.055576986526432,10995505631854969,25.5353,2.1339831,22.693104,19.258863,21.10117,65.65036,21.077475,31.32674,J114156.21+070320.0
176.05452468741117,40.18375188634007,9907734971027386,25.65994,1.338804,23.775255,4.846321,-9999.0,-9999.0,21.411163,33.969757,J114413.09+401101.5
176.0972767263798,0.1882635936832172,10995464941865983,26.721876,0.8935962,23.280329,14.988641,21.581406,26.826487,21.422249,19.565758,J114423.35+001117.7
176.1372244988755,-3.425132049204061,10995442295771227,,-1.3702928,22.473618,22.949173,20.403112,111.62473,20.106298,91.86036,J114432.93-032530.4
176.7142053604984,-7.623458169550447,10995418233052533,,-1.3461932,22.82631,20.416672,21.0979,107.09307,20.802914,57.25839,J114651.41-073724.3
177.80134644086505,33.60918466528974,9907732929055693,25.153166,2.202135,25.792095,0.531807,-9999.0,-9999.0,21.596546,26.805088,J115112.33+333632.9
179.1705219546821,35.92469177687626,9907733706638526,27.242413,0.291265,22.602749,14.032513,-9999.0,-9999.0,21.011944,46.806885,J115640.93+355528.8
179.6623355342829,-5.373982441799217,10995431762825184,24.13155,5.9316926,21.506765,39.335373,20.04952,186.80896,20.03393,76.88154,J115838.96-052226.3
179.9034043198625,6.051599781646964,10995499643440870,,-0.26033622,24.410881,3.1261022,22.051395,20.78191,21.284452,25.745123,J115936.82+060305.7
180.1313334010187,45.07525571525242,9907736294917592,24.298677,4.391699,21.608892,27.067327,-9999.0,-9999.0,20.253445,71.28119,J120031.52+450430.9
181.9479900108888,-6.862221355543929,10995422754509920,,-1.4257611,22.446104,26.629343,21.103262,91.83867,20.868923,45.8362,J120747.52-065144.0
182.3768309933334,-3.517023403765503,10995442321984947,,-0.35191453,23.044958,12.721425,21.121534,67.45256,20.90146,47.186413,J120930.44-033101.3
182.7573051059971,16.18868235068024,10995560385350706,,-0.9179836,21.444017,42.19658,inf,0.0,19.712069,96.8793,J121101.75+161119.2
183.33422044304925,36.82868479826795,9907733935950458,25.805302,1.063519,22.09444,20.251415,-9999.0,-9999.0,20.565874,61.939438,J121320.21+364943.2
183.9906462227903,-1.127694181422659,10995455914679085,,-1.3797108,22.361254,39.019306,inf,0.0,20.45388,72.24343,J121557.76-010739.7
184.1012348324819,-2.543436511659358,10995448365976258,27.81118,0.37006748,22.778894,24.310863,inf,0.0,20.76455,52.939293,J121624.30-023236.3
184.277881172126,-4.331877613126505,10995437806813688,27.216473,0.4086251,23.123707,9.02211,21.375591,55.49125,21.182718,46.473843,J121706.69-041954.7
185.1155787453989,6.71718727895867,10995504171191908,26.5417,1.5734612,22.891947,25.405174,20.896622,146.45097,20.564325,52.14053,J122027.74+064301.8
185.4546813860762,15.9644908603851,10995558944604224,24.745667,4.9973693,21.889257,42.88043,21.095676,72.86278,20.861414,84.97279,J122149.13+155752.1
187.0291852258793,1.204629589010219,10995471027798895,27.268185,0.59631413,21.808485,63.48869,20.212662,145.49577,19.990505,102.70131,J122807.00+011216.6
187.13449360961997,34.39292581172638,9907733244807198,24.736979,2.93876,22.17226,16.533592,-9999.0,-9999.0,21.016233,36.670406,J122832.28+342334.5
187.61147689511915,41.47787490280508,9907735331146996,,-0.409811,,-0.558497,-9999.0,-9999.0,20.561789,79.32234,J123026.75+412840.3
187.9304640073641,-1.84144442284472,10995452911554569,28.331915,0.16942522,22.871603,12.628801,20.969725,93.02151,20.97016,40.453876,J123143.31-015029.1
188.3166194821192,-3.005216005690416,10995445363902095,25.440296,1.9705316,22.441362,18.25279,21.558044,65.23695,21.353407,25.070253,J123315.99-030018.7
188.8053151968972,33.1588797358416,9907732852508243,29.26777,0.051821,22.671638,11.741068,-9999.0,-9999.0,20.945358,26.711681,J123513.28+330931.9
189.83328979242316,34.858550591143754,9907733323253315,25.815113,1.119375,21.80342,26.268187,-9999.0,-9999.0,20.09583,85.22677,J123919.99+345130.7
191.4444103990697,35.913484432022976,9907733709259364,26.655693,0.580219,22.800014,9.998488,-9999.0,-9999.0,20.894644,67.14045,J124546.66+355448.5
191.45770532834916,32.805022403190506,9907732694501946,26.29234,0.874174,22.807184,7.746602,-9999.0,-9999.0,21.089975,45.86149,J124549.86+324818.1
191.5892381787631,-5.301387568741371,10995431813154487,26.442446,0.75362825,22.92427,11.469785,20.836739,57.344013,20.814976,50.73979,J124621.42-051804.9
191.7128909147764,-0.5425192439142403,10995460477040712,24.897963,5.986588,22.460972,142.93488,21.657799,54.449654,21.338198,25.033623,J124651.09-003233.0
193.029617885402,3.146777881644103,10995483131511507,25.734867,1.9466558,22.488932,86.18244,20.773247,80.36575,20.782055,57.447235,J125207.11+030848.4
193.3909173365526,32.868737075477306,9907732694958670,,-0.421806,22.597305,14.510559,-9999.0,-9999.0,20.867392,45.70712,J125333.82+325207.4
193.60304241173537,36.65898492812148,9907733938113196,,-1.063542,25.258482,1.072576,-9999.0,-9999.0,21.475016,26.757912,J125424.73+363932.3
194.7999385490506,-0.1365038993900989,10995462000608542,28.906553,0.11771122,23.321373,11.465816,21.244802,52.998104,21.097513,37.11589,J125911.99-000811.4
196.9299818771446,44.45040368637388,9907736163583612,29.215334,0.048567,22.872347,9.065627,-9999.0,-9999.0,20.832928,38.787052,J130743.20+442701.4
198.1555398375044,26.57209556426096,10995618110505718,,-0.75408363,23.501757,6.896422,inf,0.0,20.592691,52.499382,J131237.33+263419.5
198.9884343415215,-2.032678064551886,10995451447744919,28.122545,0.32818803,22.789755,19.894634,21.340008,72.62511,21.310379,34.718403,J131557.22-020157.6
199.3827864074409,3.242391514896709,10995483157727241,25.886616,1.785751,22.550459,21.742428,21.67319,28.883322,21.354246,25.211334,J131731.87+031432.6
201.3597907880598,1.511532450114582,10995472597519020,25.919937,1.7010179,22.850603,14.197864,20.851585,78.978226,20.664986,59.454025,J132526.35+013041.5
206.0481012550175,44.7815380121132,9907736232657678,27.136892,0.317389,23.22534,6.15504,-9999.0,-9999.0,20.830105,50.126163,J134411.54+444653.5
206.6576299361789,32.35527761488265,10995648444761703,25.224613,2.0462735,22.096004,16.622215,inf,0.0,21.222952,26.502491,J134637.83+322118.9
207.4582525109277,2.760457047788178,10995480172435295,,-1.4848963,21.932291,35.272953,20.151354,120.06964,19.85538,127.56525,J134949.98+024537.6
208.4792479266804,49.85005810188047,9907737517755450,,-0.596749,21.619476,35.15255,-9999.0,-9999.0,19.967756,99.401344,J135355.02+495100.2
210.3039682028065,-5.96313198499122,10995427378729222,,-0.041418448,22.991331,14.179299,inf,0.0,21.152487,37.690834,J140112.95-055747.2
210.7417768276851,-6.484610816320703,10995424376653893,26.439991,1.3190655,,-0.29113507,24.292425,1.6591976,21.510128,26.087252,J140258.02-062904.5
211.3112383077767,41.42263166292008,9907735335862741,,-0.311624,22.143333,18.687239,-9999.0,-9999.0,20.140255,126.263985,J140514.70+412521.4
211.72837559645723,43.67383724878575,9907735962583106,25.48466,1.781426,23.07459,8.799541,-9999.0,-9999.0,21.278397,29.788727,J140654.81+434025.8
211.73285108847935,34.57717451293684,9907733250116714,24.798168,2.467552,21.583652,19.900576,-9999.0,-9999.0,19.844296,110.14614,J140655.88+343437.8
211.9365864163249,37.02013963352164,9907734017606423,,-2.048259,25.334824,1.383837,-9999.0,-9999.0,21.2669,29.744486,J140744.78+370112.5
212.852216564006,7.302249734592405,10995507286510704,,-0.75034,22.01288,40.284843,19.975235,142.55104,19.685064,146.73251,J141124.53+071808.0
215.5650102295217,-5.647184837560531,10995428904406745,,-1.3773855,23.177492,11.64002,20.984604,75.88471,20.652622,65.28426,J142215.60-053849.8
215.7902037118426,-3.006190800226735,10995445479245680,25.719994,3.6367345,22.55268,50.370453,21.441967,50.524635,21.215384,89.60576,J142309.65-030022.3
216.1627170164273,26.73611879142312,10995619530278804,25.374195,2.6258795,22.440096,22.92353,inf,0.0,20.756641,35.77659,J142439.05+264410.0
216.2666977273495,-5.177561074464498,10995431915916721,,-0.7203824,22.468801,18.52202,20.592775,111.12243,20.588993,44.984386,J142504.01-051039.2
220.3902032715563,1.69128171313132,10995474187163639,27.724316,0.58075005,23.419498,23.853788,21.523586,38.61588,21.181322,91.76156,J144133.65+014128.6
220.97938046505263,35.015456561793656,9907733407533221,,-1.531162,25.85196,0.794204,-9999.0,-9999.0,21.215738,40.47725,J144355.05+350055.6
221.186233851384,64.58566039349859,9907740545844541,28.99106,0.063387,22.438381,14.350895,-9999.0,-9999.0,20.290869,61.221973,J144444.70+643508.3
221.6887906735421,36.82483435254715,9907733944012015,25.288858,1.924411,22.637295,13.659462,-9999.0,-9999.0,21.280275,32.677444,J144645.31+364929.4
221.8678209171834,37.18476043058679,9907734095072197,24.905787,2.755953,22.350891,17.235184,-9999.0,-9999.0,20.986082,35.721123,J144728.28+371105.1
221.8914767931667,9.01139849308954,10995517797444938,26.69326,2.4923348,22.690813,89.36534,21.327045,24.05018,21.267303,74.347336,J144733.96+090041.0
222.44491547980851,33.3286833143827,9907732859912881,,-0.448383,24.667435,1.887496,-9999.0,-9999.0,21.192362,33.421646,J144946.78+331943.2
223.2361998430979,14.38851554901077,10995550345236366,24.621145,3.9870603,21.108847,68.96094,inf,0.0,19.404388,148.71341,J145256.69+142318.6
223.6300975676304,-2.3108457432709,10995450041603694,25.620796,4.546235,22.538397,59.11022,20.958643,76.0256,20.850685,137.03043,J145431.22-021839.0
223.747105505137,11.15774741439871,10995531195093831,27.158508,0.6354643,22.875982,18.944136,21.267756,35.16967,20.910055,44.034508,J145459.31+110927.9
224.4436750877383,-1.431113957200796,10995454574598518,26.909134,0.8785758,22.730566,29.923124,20.41936,119.59939,20.124846,107.11591,J145746.48-012551.9
225.07988055795,-5.975738782543844,10995427440596344,26.784124,1.2822169,24.704865,6.615912,24.316317,2.408817,20.99624,84.88569,J150019.17-055832.6
225.6780890199765,36.28036781444765,9907733792885398,26.512682,0.735038,22.572899,11.896088,-9999.0,-9999.0,20.9924,36.83278,J150242.74+361649.3
225.8251929847807,-6.404857689090564,10995424439568839,26.195398,1.977645,22.936829,22.696531,21.292215,45.930645,21.290476,35.77606,J150318.05-062417.5
226.4041344221128,5.877017511268138,10995499837431087,25.23755,8.416467,22.212608,116.36646,20.59564,76.96291,20.66393,60.069485,J150536.99+055237.2
227.6774156199771,12.49175294752959,10995538606427077,25.829054,2.1863022,22.521414,27.293207,20.89196,61.648037,20.842125,34.547558,J151042.58+122930.3
228.1187646473868,-7.015365199796845,10995421446931516,,-0.0875001,23.559652,10.561166,20.909405,66.1243,21.013704,47.464367,J151228.50-070055.3
228.8040909682992,16.40688927756541,10995562021127851,25.57162,2.2662098,22.507153,18.427017,inf,0.0,20.677673,47.630516,J151512.98+162424.8
228.9139051823512,-5.058862242774842,10995433475146601,27.225964,0.7586077,23.340807,15.420118,21.596668,31.843319,21.428255,37.831757,J151539.34-050331.9
